2025-04-24 18:44:20,967 - INFO - INFO: File logger setup to write to C:/Users/Paul/.cache/training_output/checkpoints_llama3_german_unsupervised_2\logging.txt
2025-04-24 18:44:20,968 - INFO - Starting new training session
2025-04-24 18:44:20,968 - INFO - Starting unsupervised fine-tuning with parameters: {'mode': 'unsupervised', 'data_path': 'N:/Thesis/data_prepare/datasets_ready/unsupervised/single_chapters/combined_datasets', 'text_column': 'text', 'max_samples': None, 'pre_eval': False, 'eval_split': 0, 'model_path': 'C:/Users/Paul/.cache/merged_models/llama3_german_merged_unsupervised_1', 'output_dir': 'C:/Users/Paul/.cache/training_output/checkpoints_llama3_german_unsupervised_2', 'logging_dir': None, 'use_flash_attention': True, 'max_length': 3000, 'chunk_size': None, 'quantization_config': {'load_in_8bit': True}, 'peft_config': {'task_type': <TaskType.CAUSAL_LM: 'CAUSAL_LM'>, 'inference_mode': False, 'r': 16, 'lora_alpha': 32, 'lora_dropout': 0.1, 'target_modules': ['q_proj', 'k_proj', 'v_proj', 'o_proj', 'gate_proj', 'up_proj', 'down_proj', 'down_proj', 'w2']}, 'training_config': {'per_device_train_batch_size': 1, 'gradient_accumulation_steps': 8, 'num_train_epochs': 3, 'learning_rate': 2e-05, 'warmup_steps': 100, 'warmup_ratio': 0.03, 'logging_steps': 10, 'save_steps': 200, 'save_total_limit': 3, 'eval_strategy': 'steps', 'eval_steps': 350, 'per_device_eval_batch_size': 1, 'eval_accumulation_steps': 4, 'fp16': True, 'lr_scheduler_type': 'cosine', 'weight_decay': 0.01, 'gradient_checkpointing': True, 'report_to': 'none', 'disable_tqdm': False, 'max_grad_norm': 0.3, 'dataloader_num_workers': 2}}
2025-04-24 18:44:20,968 - INFO - INFO: Loading datasets from individual JSONL files
2025-04-24 18:44:20,968 - INFO - Loading datasets from individual JSONL files
2025-04-24 18:44:21,020 - INFO - INFO: Loaded 8068 examples from N:/Thesis/data_prepare/datasets_ready/unsupervised/single_chapters/combined_datasets\training_set.jsonl
2025-04-24 18:44:21,071 - INFO - INFO: Loaded 1864 examples from N:/Thesis/data_prepare/datasets_ready/unsupervised/single_chapters/combined_datasets\validation_set.jsonl
2025-04-24 18:44:21,083 - INFO - INFO: Loaded separate validation set with 1864 examples
2025-04-24 18:44:21,083 - INFO - Loaded separate validation set with 1864 examples
2025-04-24 18:44:21,092 - INFO - INFO: Loaded 1298 examples from N:/Thesis/data_prepare/datasets_ready/unsupervised/single_chapters/combined_datasets\test_set.jsonl
2025-04-24 18:44:21,101 - INFO - INFO: Loaded separate test set with 1298 examples
2025-04-24 18:44:21,101 - INFO - Loaded separate test set with 1298 examples
2025-04-24 18:44:21,609 - INFO - INFO: Tokenizer vocabulary size: 128256
2025-04-24 18:44:21,609 - INFO - INFO: Model max length: 1000000000000000019884624838656
2025-04-24 18:44:29,161 - INFO - INFO: Dataset prepared with 8068 examples
2025-04-24 18:44:30,892 - INFO - INFO: Dataset prepared with 1864 examples
2025-04-24 18:44:32,165 - INFO - INFO: Dataset prepared with 1298 examples
2025-04-24 18:44:32,182 - INFO - INFO: CUDA cache cleared
2025-04-24 18:44:32,308 - INFO - INFO: Garbage collector freed 70 objects
2025-04-24 18:44:40,668 - INFO - INFO: Model loaded from C:/Users/Paul/.cache/merged_models/llama3_german_merged_unsupervised_1
2025-04-24 18:44:40,684 - INFO - INFO: Model has 8030261248 parameters, 0 are trainable (0.00%)
2025-04-24 18:44:41,143 - INFO - INFO: Model has 41943040 trainable parameters after PEFT configuration
2025-04-24 18:44:41,196 - INFO - Starting model training with 8068 training examples
2025-04-24 18:44:41,196 - INFO - Using 1864 examples for validation during training
2025-04-24 18:44:41,196 - INFO - Using 1298 examples for pre/final evaluation
2025-04-24 18:44:41,207 - INFO - INFO: Starting training...
2025-04-24 18:44:41,207 - INFO - Starting training...
2025-04-24 18:44:41,207 - INFO - Starting training...
2025-04-24 18:44:41,390 - INFO - INFO: Starting epoch 0/3
2025-04-24 18:44:41,390 - INFO - Starting epoch 0/3
2025-04-24 18:44:41,390 - INFO - Starting epoch 0/3
2025-04-24 18:47:48,133 - INFO - INFO: Training progress: {'loss': 2.0385, 'grad_norm': 1.4510270357131958, 'learning_rate': 2.0000000000000003e-06, 'epoch': 0.00991571641051066}
2025-04-24 19:12:01,535 - INFO - INFO: Training progress: {'loss': 1.5014, 'grad_norm': 0.9252927899360657, 'learning_rate': 1.8e-05, 'epoch': 0.08924144769459594}
2025-04-24 19:12:01,535 - INFO - Training progress: {'loss': 1.5014, 'grad_norm': 0.9252927899360657, 'learning_rate': 1.8e-05, 'epoch': 0.08924144769459594}
2025-04-24 19:12:01,535 - INFO - Training metrics: {'loss': 1.5014, 'grad_norm': 0.9252927899360657, 'learning_rate': 1.8e-05, 'epoch': 0.08924144769459594}
2025-04-24 19:14:58,944 - INFO - INFO: Training progress: {'loss': 1.4213, 'grad_norm': 1.2776182889938354, 'learning_rate': 2e-05, 'epoch': 0.0991571641051066}
2025-04-24 19:14:58,944 - INFO - Training progress: {'loss': 1.4213, 'grad_norm': 1.2776182889938354, 'learning_rate': 2e-05, 'epoch': 0.0991571641051066}
2025-04-24 19:14:58,944 - INFO - Training metrics: {'loss': 1.4213, 'grad_norm': 1.2776182889938354, 'learning_rate': 2e-05, 'epoch': 0.0991571641051066}
2025-04-24 19:17:56,445 - INFO - INFO: Training progress: {'loss': 1.3099, 'grad_norm': 1.3737943172454834, 'learning_rate': 1.999942282058277e-05, 'epoch': 0.10907288051561725}
2025-04-24 19:17:56,445 - INFO - Training progress: {'loss': 1.3099, 'grad_norm': 1.3737943172454834, 'learning_rate': 1.999942282058277e-05, 'epoch': 0.10907288051561725}
2025-04-24 19:17:56,445 - INFO - Training metrics: {'loss': 1.3099, 'grad_norm': 1.3737943172454834, 'learning_rate': 1.999942282058277e-05, 'epoch': 0.10907288051561725}
2025-04-24 19:20:53,946 - INFO - INFO: Training progress: {'loss': 1.1753, 'grad_norm': 2.0575034618377686, 'learning_rate': 1.9997691348958278e-05, 'epoch': 0.11898859692612791}
2025-04-24 19:20:53,946 - INFO - Training progress: {'loss': 1.1753, 'grad_norm': 2.0575034618377686, 'learning_rate': 1.9997691348958278e-05, 'epoch': 0.11898859692612791}
2025-04-24 19:20:53,946 - INFO - Training metrics: {'loss': 1.1753, 'grad_norm': 2.0575034618377686, 'learning_rate': 1.9997691348958278e-05, 'epoch': 0.11898859692612791}
2025-04-24 19:23:52,221 - INFO - INFO: Training progress: {'loss': 1.1398, 'grad_norm': 1.5157206058502197, 'learning_rate': 1.9994805785000493e-05, 'epoch': 0.12890431333663857}
2025-04-24 19:23:52,221 - INFO - Training progress: {'loss': 1.1398, 'grad_norm': 1.5157206058502197, 'learning_rate': 1.9994805785000493e-05, 'epoch': 0.12890431333663857}
2025-04-24 19:23:52,221 - INFO - Training metrics: {'loss': 1.1398, 'grad_norm': 1.5157206058502197, 'learning_rate': 1.9994805785000493e-05, 'epoch': 0.12890431333663857}
2025-04-24 19:26:50,945 - INFO - INFO: Training progress: {'loss': 1.0677, 'grad_norm': 0.9237755537033081, 'learning_rate': 1.9990766461807037e-05, 'epoch': 0.13882002974714924}
2025-04-24 19:26:50,945 - INFO - Training progress: {'loss': 1.0677, 'grad_norm': 0.9237755537033081, 'learning_rate': 1.9990766461807037e-05, 'epoch': 0.13882002974714924}
2025-04-24 19:26:50,945 - INFO - Training metrics: {'loss': 1.0677, 'grad_norm': 0.9237755537033081, 'learning_rate': 1.9990766461807037e-05, 'epoch': 0.13882002974714924}
2025-04-24 19:29:48,990 - INFO - INFO: Training progress: {'loss': 1.0868, 'grad_norm': 2.0866827964782715, 'learning_rate': 1.998557384566075e-05, 'epoch': 0.1487357461576599}
2025-04-24 19:29:48,990 - INFO - Training progress: {'loss': 1.0868, 'grad_norm': 2.0866827964782715, 'learning_rate': 1.998557384566075e-05, 'epoch': 0.1487357461576599}
2025-04-24 19:29:48,990 - INFO - Training metrics: {'loss': 1.0868, 'grad_norm': 2.0866827964782715, 'learning_rate': 1.998557384566075e-05, 'epoch': 0.1487357461576599}
2025-04-24 19:32:46,409 - INFO - INFO: Training progress: {'loss': 1.014, 'grad_norm': 1.5326366424560547, 'learning_rate': 1.9979228535975866e-05, 'epoch': 0.15865146256817056}
2025-04-24 19:32:46,409 - INFO - Training progress: {'loss': 1.014, 'grad_norm': 1.5326366424560547, 'learning_rate': 1.9979228535975866e-05, 'epoch': 0.15865146256817056}
2025-04-24 19:32:46,409 - INFO - Training metrics: {'loss': 1.014, 'grad_norm': 1.5326366424560547, 'learning_rate': 1.9979228535975866e-05, 'epoch': 0.15865146256817056}
2025-04-24 19:35:43,444 - INFO - INFO: Training progress: {'loss': 1.039, 'grad_norm': 2.9747536182403564, 'learning_rate': 1.9971731265228813e-05, 'epoch': 0.1685671789786812}
2025-04-24 19:35:43,444 - INFO - Training progress: {'loss': 1.039, 'grad_norm': 2.9747536182403564, 'learning_rate': 1.9971731265228813e-05, 'epoch': 0.1685671789786812}
2025-04-24 19:35:43,444 - INFO - Training metrics: {'loss': 1.039, 'grad_norm': 2.9747536182403564, 'learning_rate': 1.9971731265228813e-05, 'epoch': 0.1685671789786812}
2025-04-24 19:38:40,759 - INFO - INFO: Training progress: {'loss': 1.0021, 'grad_norm': 1.8676007986068726, 'learning_rate': 1.996308289887366e-05, 'epoch': 0.17848289538919188}
2025-04-24 19:38:40,759 - INFO - Training progress: {'loss': 1.0021, 'grad_norm': 1.8676007986068726, 'learning_rate': 1.996308289887366e-05, 'epoch': 0.17848289538919188}
2025-04-24 19:38:40,759 - INFO - Training metrics: {'loss': 1.0021, 'grad_norm': 1.8676007986068726, 'learning_rate': 1.996308289887366e-05, 'epoch': 0.17848289538919188}
2025-04-24 19:41:37,866 - INFO - INFO: Training progress: {'loss': 0.9976, 'grad_norm': 2.2294256687164307, 'learning_rate': 1.9953284435242222e-05, 'epoch': 0.18839861179970252}
2025-04-24 19:41:37,866 - INFO - Training progress: {'loss': 0.9976, 'grad_norm': 2.2294256687164307, 'learning_rate': 1.9953284435242222e-05, 'epoch': 0.18839861179970252}
2025-04-24 19:41:37,866 - INFO - Training metrics: {'loss': 0.9976, 'grad_norm': 2.2294256687164307, 'learning_rate': 1.9953284435242222e-05, 'epoch': 0.18839861179970252}
2025-04-24 19:44:35,332 - INFO - INFO: Training progress: {'loss': 1.0181, 'grad_norm': 1.071062684059143, 'learning_rate': 1.9942337005428805e-05, 'epoch': 0.1983143282102132}
2025-04-24 19:44:35,332 - INFO - Training progress: {'loss': 1.0181, 'grad_norm': 1.071062684059143, 'learning_rate': 1.9942337005428805e-05, 'epoch': 0.1983143282102132}
2025-04-24 19:44:35,332 - INFO - Training metrics: {'loss': 1.0181, 'grad_norm': 1.071062684059143, 'learning_rate': 1.9942337005428805e-05, 'epoch': 0.1983143282102132}
2025-04-24 19:44:36,006 - INFO - INFO: Saving checkpoint at step 200
2025-04-24 19:44:36,006 - INFO - Saving checkpoint at step 200
2025-04-24 19:44:36,006 - INFO - Saving checkpoint at step 200
2025-04-24 19:47:33,104 - INFO - INFO: Training progress: {'loss': 0.9822, 'grad_norm': 1.1863306760787964, 'learning_rate': 1.9930241873159638e-05, 'epoch': 0.20823004462072384}
2025-04-24 19:47:33,104 - INFO - Training progress: {'loss': 0.9822, 'grad_norm': 1.1863306760787964, 'learning_rate': 1.9930241873159638e-05, 'epoch': 0.20823004462072384}
2025-04-24 19:47:33,104 - INFO - Training metrics: {'loss': 0.9822, 'grad_norm': 1.1863306760787964, 'learning_rate': 1.9930241873159638e-05, 'epoch': 0.20823004462072384}
2025-04-24 19:50:29,974 - INFO - INFO: Training progress: {'loss': 0.9842, 'grad_norm': 2.8085415363311768, 'learning_rate': 1.9917000434647e-05, 'epoch': 0.2181457610312345}
2025-04-24 19:50:29,974 - INFO - Training progress: {'loss': 0.9842, 'grad_norm': 2.8085415363311768, 'learning_rate': 1.9917000434647e-05, 'epoch': 0.2181457610312345}
2025-04-24 19:50:29,974 - INFO - Training metrics: {'loss': 0.9842, 'grad_norm': 2.8085415363311768, 'learning_rate': 1.9917000434647e-05, 'epoch': 0.2181457610312345}
2025-04-24 19:53:27,113 - INFO - INFO: Training progress: {'loss': 0.9317, 'grad_norm': 1.8144018650054932, 'learning_rate': 1.990261421842805e-05, 'epoch': 0.22806147744174515}
2025-04-24 19:53:27,113 - INFO - Training progress: {'loss': 0.9317, 'grad_norm': 1.8144018650054932, 'learning_rate': 1.990261421842805e-05, 'epoch': 0.22806147744174515}
2025-04-24 19:53:27,113 - INFO - Training metrics: {'loss': 0.9317, 'grad_norm': 1.8144018650054932, 'learning_rate': 1.990261421842805e-05, 'epoch': 0.22806147744174515}
2025-04-24 19:56:24,157 - INFO - INFO: Training progress: {'loss': 0.9183, 'grad_norm': 1.4564182758331299, 'learning_rate': 1.9887084885188354e-05, 'epoch': 0.23797719385225583}
2025-04-24 19:56:24,157 - INFO - Training progress: {'loss': 0.9183, 'grad_norm': 1.4564182758331299, 'learning_rate': 1.9887084885188354e-05, 'epoch': 0.23797719385225583}
2025-04-24 19:56:24,157 - INFO - Training metrics: {'loss': 0.9183, 'grad_norm': 1.4564182758331299, 'learning_rate': 1.9887084885188354e-05, 'epoch': 0.23797719385225583}
2025-04-24 19:59:20,847 - INFO - INFO: Training progress: {'loss': 0.9806, 'grad_norm': 1.8654760122299194, 'learning_rate': 1.9870414227570225e-05, 'epoch': 0.2478929102627665}
2025-04-24 19:59:20,847 - INFO - Training progress: {'loss': 0.9806, 'grad_norm': 1.8654760122299194, 'learning_rate': 1.9870414227570225e-05, 'epoch': 0.2478929102627665}
2025-04-24 19:59:20,847 - INFO - Training metrics: {'loss': 0.9806, 'grad_norm': 1.8654760122299194, 'learning_rate': 1.9870414227570225e-05, 'epoch': 0.2478929102627665}
2025-04-24 20:02:18,252 - INFO - INFO: Training progress: {'loss': 0.9735, 'grad_norm': 2.183288335800171, 'learning_rate': 1.985260416996575e-05, 'epoch': 0.25780862667327714}
2025-04-24 20:02:18,252 - INFO - Training progress: {'loss': 0.9735, 'grad_norm': 2.183288335800171, 'learning_rate': 1.985260416996575e-05, 'epoch': 0.25780862667327714}
2025-04-24 20:02:18,252 - INFO - Training metrics: {'loss': 0.9735, 'grad_norm': 2.183288335800171, 'learning_rate': 1.985260416996575e-05, 'epoch': 0.25780862667327714}
2025-04-24 20:05:15,271 - INFO - INFO: Training progress: {'loss': 0.9028, 'grad_norm': 1.346072793006897, 'learning_rate': 1.983365676829466e-05, 'epoch': 0.2677243430837878}
2025-04-24 20:05:15,271 - INFO - Training progress: {'loss': 0.9028, 'grad_norm': 1.346072793006897, 'learning_rate': 1.983365676829466e-05, 'epoch': 0.2677243430837878}
2025-04-24 20:05:15,271 - INFO - Training metrics: {'loss': 0.9028, 'grad_norm': 1.346072793006897, 'learning_rate': 1.983365676829466e-05, 'epoch': 0.2677243430837878}
2025-04-24 20:08:12,078 - INFO - INFO: Training progress: {'loss': 0.8481, 'grad_norm': 1.7684437036514282, 'learning_rate': 1.9813574209767013e-05, 'epoch': 0.2776400594942985}
2025-04-24 20:08:12,078 - INFO - Training progress: {'loss': 0.8481, 'grad_norm': 1.7684437036514282, 'learning_rate': 1.9813574209767013e-05, 'epoch': 0.2776400594942985}
2025-04-24 20:08:12,078 - INFO - Training metrics: {'loss': 0.8481, 'grad_norm': 1.7684437036514282, 'learning_rate': 1.9813574209767013e-05, 'epoch': 0.2776400594942985}
2025-04-24 20:11:08,940 - INFO - INFO: Training progress: {'loss': 0.9089, 'grad_norm': 2.0608115196228027, 'learning_rate': 1.9792358812630686e-05, 'epoch': 0.28755577590480913}
2025-04-24 20:11:08,940 - INFO - Training progress: {'loss': 0.9089, 'grad_norm': 2.0608115196228027, 'learning_rate': 1.9792358812630686e-05, 'epoch': 0.28755577590480913}
2025-04-24 20:11:08,940 - INFO - Training metrics: {'loss': 0.9089, 'grad_norm': 2.0608115196228027, 'learning_rate': 1.9792358812630686e-05, 'epoch': 0.28755577590480913}
2025-04-24 20:14:05,748 - INFO - INFO: Training progress: {'loss': 0.9819, 'grad_norm': 1.2738791704177856, 'learning_rate': 1.9770013025903797e-05, 'epoch': 0.2974714923153198}
2025-04-24 20:14:05,748 - INFO - Training progress: {'loss': 0.9819, 'grad_norm': 1.2738791704177856, 'learning_rate': 1.9770013025903797e-05, 'epoch': 0.2974714923153198}
2025-04-24 20:14:05,748 - INFO - Training metrics: {'loss': 0.9819, 'grad_norm': 1.2738791704177856, 'learning_rate': 1.9770013025903797e-05, 'epoch': 0.2974714923153198}
2025-04-24 20:17:02,566 - INFO - INFO: Training progress: {'loss': 0.9225, 'grad_norm': 2.111628532409668, 'learning_rate': 1.974653942909197e-05, 'epoch': 0.3073872087258304}
2025-04-24 20:17:02,566 - INFO - Training progress: {'loss': 0.9225, 'grad_norm': 2.111628532409668, 'learning_rate': 1.974653942909197e-05, 'epoch': 0.3073872087258304}
2025-04-24 20:17:02,566 - INFO - Training metrics: {'loss': 0.9225, 'grad_norm': 2.111628532409668, 'learning_rate': 1.974653942909197e-05, 'epoch': 0.3073872087258304}
2025-04-24 20:19:59,808 - INFO - INFO: Training progress: {'loss': 0.8408, 'grad_norm': 1.4265726804733276, 'learning_rate': 1.97219407318906e-05, 'epoch': 0.3173029251363411}
2025-04-24 20:19:59,808 - INFO - Training progress: {'loss': 0.8408, 'grad_norm': 1.4265726804733276, 'learning_rate': 1.97219407318906e-05, 'epoch': 0.3173029251363411}
2025-04-24 20:19:59,808 - INFO - Training metrics: {'loss': 0.8408, 'grad_norm': 1.4265726804733276, 'learning_rate': 1.97219407318906e-05, 'epoch': 0.3173029251363411}
2025-04-24 20:22:56,720 - INFO - INFO: Training progress: {'loss': 0.9453, 'grad_norm': 1.9774545431137085, 'learning_rate': 1.9696219773872023e-05, 'epoch': 0.32721864154685176}
2025-04-24 20:22:56,720 - INFO - Training progress: {'loss': 0.9453, 'grad_norm': 1.9774545431137085, 'learning_rate': 1.9696219773872023e-05, 'epoch': 0.32721864154685176}
2025-04-24 20:22:56,720 - INFO - Training metrics: {'loss': 0.9453, 'grad_norm': 1.9774545431137085, 'learning_rate': 1.9696219773872023e-05, 'epoch': 0.32721864154685176}
2025-04-24 20:25:53,696 - INFO - INFO: Training progress: {'loss': 0.8947, 'grad_norm': 1.4888402223587036, 'learning_rate': 1.9669379524157755e-05, 'epoch': 0.3371343579573624}
2025-04-24 20:25:53,696 - INFO - Training progress: {'loss': 0.8947, 'grad_norm': 1.4888402223587036, 'learning_rate': 1.9669379524157755e-05, 'epoch': 0.3371343579573624}
2025-04-24 20:25:53,696 - INFO - Training metrics: {'loss': 0.8947, 'grad_norm': 1.4888402223587036, 'learning_rate': 1.9669379524157755e-05, 'epoch': 0.3371343579573624}
2025-04-24 20:28:50,582 - INFO - INFO: Training progress: {'loss': 0.8277, 'grad_norm': 2.51129412651062, 'learning_rate': 1.964142308107573e-05, 'epoch': 0.34705007436787305}
2025-04-24 20:28:50,582 - INFO - Training progress: {'loss': 0.8277, 'grad_norm': 2.51129412651062, 'learning_rate': 1.964142308107573e-05, 'epoch': 0.34705007436787305}
2025-04-24 20:28:50,582 - INFO - Training metrics: {'loss': 0.8277, 'grad_norm': 2.51129412651062, 'learning_rate': 1.964142308107573e-05, 'epoch': 0.34705007436787305}
